# Omega OM-92b Logger 
Time Zone UTC + -4 hours

# Configuration :
DeviceID,15585
LoggingStart,Button Press
LoggingStartTime,05.30 10:40:00
LoggingInterval,10 mins
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,NA
TemperatureAlarmThresholdLow,NA
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,NA
HumidityAlarmThresholdLow,NA
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,5001,2021-05-20,04:50:00,,2021-05-20 04:50:00,22.5914,53.4585,12.661
,,5002,2021-05-20,05:00:00,,2021-05-20 05:00:00,22.5807,53.4951,12.6616
,,5003,2021-05-20,05:10:00,,2021-05-20 05:10:00,22.5486,53.5531,12.6484
,,5004,2021-05-20,05:20:00,,2021-05-20 05:20:00,22.5486,54.0139,12.7793
,,5005,2021-05-20,05:30:00,,2021-05-20 05:30:00,22.5807,53.4676,12.6538
,,5006,2021-05-20,05:40:00,,2021-05-20 05:40:00,22.5219,53.4432,12.5924
,,5007,2021-05-20,05:50:00,,2021-05-20 05:50:00,22.5219,53.5348,12.6185
,,5008,2021-05-20,06:00:00,,2021-05-20 06:00:00,22.5219,53.3211,12.5575
,,5009,2021-05-20,06:10:00,,2021-05-20 06:10:00,22.538,53.312,12.5697
,,5010,2021-05-20,06:20:00,,2021-05-20 06:20:00,22.5219,53.489,12.6054
,,5011,2021-05-20,06:30:00,,2021-05-20 06:30:00,22.538,53.3364,12.5767
,,5012,2021-05-20,06:40:00,,2021-05-20 06:40:00,22.5059,53.5439,12.6062
,,5013,2021-05-20,06:50:00,,2021-05-20 06:50:00,22.538,53.5683,12.6429
,,5014,2021-05-20,07:00:00,,2021-05-20 07:00:00,22.4952,53.2509,12.5126
,,5015,2021-05-20,07:10:00,,2021-05-20 07:10:00,22.4952,53.2052,12.4995
,,5016,2021-05-20,07:20:00,,2021-05-20 07:20:00,22.4792,53.3028,12.5127
,,5017,2021-05-20,07:30:00,,2021-05-20 07:30:00,22.5647,53.1991,12.5621
,,5018,2021-05-20,07:40:00,,2021-05-20 07:40:00,22.7035,53.5744,12.7981
,,5019,2021-05-20,07:50:00,,2021-05-20 07:50:00,22.6341,53.2357,12.6369
,,5020,2021-05-20,08:00:00,,2021-05-20 08:00:00,22.805,53.7911,12.9539
,,5021,2021-05-20,08:10:00,,2021-05-20 08:10:00,22.6768,53.1502,12.6519
,,5022,2021-05-20,08:20:00,,2021-05-20 08:20:00,22.7462,53.0037,12.6741
,,5023,2021-05-20,08:30:00,,2021-05-20 08:30:00,22.8851,53.1167,12.8351
,,5024,2021-05-20,08:40:00,,2021-05-20 08:40:00,22.8424,53.0068,12.7639
,,5025,2021-05-20,08:50:00,,2021-05-20 08:50:00,22.805,53.1685,12.7759
,,5026,2021-05-20,09:00:00,,2021-05-20 09:00:00,22.789,53.0343,12.7224
,,5027,2021-05-20,09:10:00,,2021-05-20 09:10:00,22.789,53.0648,12.7312
,,5028,2021-05-20,09:20:00,,2021-05-20 09:20:00,22.7729,53.0648,12.7164
,,5029,2021-05-20,09:30:00,,2021-05-20 09:30:00,22.7729,53.0159,12.7023
,,5030,2021-05-20,09:40:00,,2021-05-20 09:40:00,22.7623,53.0404,12.6995
,,5031,2021-05-20,09:50:00,,2021-05-20 09:50:00,22.7462,53.0404,12.6846
,,5032,2021-05-20,10:00:00,,2021-05-20 10:00:00,22.7623,53.0617,12.7056
,,5033,2021-05-20,10:10:00,,2021-05-20 10:10:00,22.7462,52.9244,12.6512
,,5034,2021-05-20,10:20:00,,2021-05-20 10:20:00,22.7623,52.9549,12.6748
,,5035,2021-05-20,10:30:00,,2021-05-20 10:30:00,22.7623,53.0251,12.6951
,,5036,2021-05-20,10:40:00,,2021-05-20 10:40:00,22.7195,53.0068,12.6502
,,5037,2021-05-20,10:50:00,,2021-05-20 10:50:00,22.7462,52.9824,12.6679
,,5038,2021-05-20,11:00:00,,2021-05-20 11:00:00,22.7195,53.0404,12.6599
,,5039,2021-05-20,11:10:00,,2021-05-20 11:10:00,22.7302,53.0465,12.6716
,,5040,2021-05-20,11:20:00,,2021-05-20 11:20:00,22.789,53.193,12.7681
,,5041,2021-05-20,11:30:00,,2021-05-20 11:30:00,22.8317,52.9366,12.7338
,,5042,2021-05-20,11:40:00,,2021-05-20 11:40:00,22.8317,52.8298,12.703
,,5043,2021-05-20,11:50:00,,2021-05-20 11:50:00,22.8157,52.8145,12.6837
,,5044,2021-05-20,12:00:00,,2021-05-20 12:00:00,22.805,52.8847,12.6941
,,5045,2021-05-20,12:10:00,,2021-05-20 12:10:00,22.8424,52.9122,12.7367
,,5046,2021-05-20,12:20:00,,2021-05-20 12:20:00,22.8584,53.0129,12.7805
,,5047,2021-05-20,12:30:00,,2021-05-20 12:30:00,22.9011,53.0739,12.8377
,,5048,2021-05-20,12:40:00,,2021-05-20 12:40:00,22.9011,53.2052,12.8754
,,5049,2021-05-20,12:50:00,,2021-05-20 12:50:00,22.9011,53.4646,12.9498
,,5050,2021-05-20,13:00:00,,2021-05-20 13:00:00,22.9011,53.2174,12.8789
,,5051,2021-05-20,13:10:00,,2021-05-20 13:10:00,22.9278,53.315,12.9317
,,5052,2021-05-20,13:20:00,,2021-05-20 13:20:00,22.9278,53.254,12.9142
,,5053,2021-05-20,13:30:00,,2021-05-20 13:30:00,22.9278,53.2174,12.9037
,,5054,2021-05-20,13:40:00,,2021-05-20 13:40:00,22.9438,53.2662,12.9325
,,5055,2021-05-20,13:50:00,,2021-05-20 13:50:00,23.0133,53.0068,12.9221
,,5056,2021-05-20,14:00:00,,2021-05-20 14:00:00,23.024,52.8603,12.8897
,,5057,2021-05-20,14:10:00,,2021-05-20 14:10:00,23.0667,53.0648,12.9883
,,5058,2021-05-20,14:20:00,,2021-05-20 14:20:00,23.1254,53.2448,13.0945
,,5059,2021-05-20,14:30:00,,2021-05-20 14:30:00,23.1842,53.1746,13.1287
,,5060,2021-05-20,14:40:00,,2021-05-20 14:40:00,23.1949,53.3028,13.1755
,,5061,2021-05-20,14:50:00,,2021-05-20 14:50:00,23.1842,53.4401,13.2051
,,5062,2021-05-20,15:00:00,,2021-05-20 15:00:00,23.1682,53.373,13.171
,,5063,2021-05-20,15:10:00,,2021-05-20 15:10:00,23.2269,53.3913,13.2306
,,5064,2021-05-20,15:20:00,,2021-05-20 15:20:00,23.2109,53.5225,13.2534
,,5065,2021-05-20,15:30:00,,2021-05-20 15:30:00,23.2376,53.5744,13.293
,,5066,2021-05-20,15:40:00,,2021-05-20 15:40:00,23.1949,53.7057,13.291
,,5067,2021-05-20,15:50:00,,2021-05-20 15:50:00,23.2536,53.785,13.3681
,,5068,2021-05-20,16:00:00,,2021-05-20 16:00:00,23.2963,53.9315,13.4494
,,5069,2021-05-20,16:10:00,,2021-05-20 16:10:00,23.2963,53.7697,13.4033
,,5070,2021-05-20,16:20:00,,2021-05-20 16:20:00,23.3818,53.901,13.52
,,5071,2021-05-20,16:30:00,,2021-05-20 16:30:00,23.4085,53.9864,13.5691
,,5072,2021-05-20,16:40:00,,2021-05-20 16:40:00,23.3818,54.1054,13.5782
,,5073,2021-05-20,16:50:00,,2021-05-20 16:50:00,23.4352,54.2336,13.6641
,,5074,2021-05-20,17:00:00,,2021-05-20 17:00:00,23.4192,54.4167,13.7011
,,5075,2021-05-20,17:10:00,,2021-05-20 17:10:00,23.3925,54.5052,13.7013
,,5076,2021-05-20,17:20:00,,2021-05-20 17:20:00,23.3925,54.5724,13.7203
,,5077,2021-05-20,17:30:00,,2021-05-20 17:30:00,23.3925,54.5907,13.7254
,,5078,2021-05-20,17:40:00,,2021-05-20 17:40:00,23.4512,54.7005,13.811
,,5079,2021-05-20,17:50:00,,2021-05-20 17:50:00,23.4512,54.4411,13.7378
,,5080,2021-05-20,18:00:00,,2021-05-20 18:00:00,23.4352,54.4533,13.7264
,,5081,2021-05-20,18:10:00,,2021-05-20 18:10:00,23.4619,54.3801,13.7304
,,5082,2021-05-20,18:20:00,,2021-05-20 18:20:00,23.4192,54.1909,13.6371
,,5083,2021-05-20,18:30:00,,2021-05-20 18:30:00,23.4192,54.1268,13.6189
,,5084,2021-05-20,18:40:00,,2021-05-20 18:40:00,23.4085,54.0139,13.5769
,,5085,2021-05-20,18:50:00,,2021-05-20 18:50:00,23.4085,53.9864,13.5691
,,5086,2021-05-20,19:00:00,,2021-05-20 19:00:00,23.3925,53.7728,13.4933
,,5087,2021-05-20,19:10:00,,2021-05-20 19:10:00,23.3925,53.7209,13.4785
,,5088,2021-05-20,19:20:00,,2021-05-20 19:20:00,23.3818,53.6507,13.4485
,,5089,2021-05-20,19:30:00,,2021-05-20 19:30:00,23.307,53.6782,13.3871
,,5090,2021-05-20,19:40:00,,2021-05-20 19:40:00,23.2803,53.9773,13.4476
,,5091,2021-05-20,19:50:00,,2021-05-20 19:50:00,23.2696,54.0932,13.4707
,,5092,2021-05-20,20:00:00,,2021-05-20 20:00:00,23.2269,54.3984,13.5175
,,5093,2021-05-20,20:10:00,,2021-05-20 20:10:00,23.2269,54.6273,13.582
,,5094,2021-05-20,20:20:00,,2021-05-20 20:20:00,23.2376,54.6181,13.5893
,,5095,2021-05-20,20:30:00,,2021-05-20 20:30:00,23.2696,54.5296,13.5942
,,5096,2021-05-20,20:40:00,,2021-05-20 20:40:00,23.2696,54.4961,13.5847
,,5097,2021-05-20,20:50:00,,2021-05-20 20:50:00,23.2803,54.8226,13.6865
,,5098,2021-05-20,21:00:00,,2021-05-20 21:00:00,23.2963,55.0179,13.7561
,,5099,2021-05-20,21:10:00,,2021-05-20 21:10:00,23.3391,54.8684,13.7539
,,5100,2021-05-20,21:20:00,,2021-05-20 21:20:00,23.3497,55.0027,13.8015
,,5101,2021-05-20,21:30:00,,2021-05-20 21:30:00,23.3497,54.9447,13.7853
,,5102,2021-05-20,21:40:00,,2021-05-20 21:40:00,23.3497,55.0515,13.8152
,,5103,2021-05-20,21:50:00,,2021-05-20 21:50:00,23.2963,55.1492,13.7928
,,5104,2021-05-20,22:00:00,,2021-05-20 22:00:00,23.307,55.0332,13.7703
,,5105,2021-05-20,22:10:00,,2021-05-20 22:10:00,23.3391,54.9569,13.7787
,,5106,2021-05-20,22:20:00,,2021-05-20 22:20:00,23.2963,54.9783,13.745
,,5107,2021-05-20,22:30:00,,2021-05-20 22:30:00,23.2803,54.9935,13.7344
,,5108,2021-05-20,22:40:00,,2021-05-20 22:40:00,23.307,54.8653,13.7233
,,5109,2021-05-20,22:50:00,,2021-05-20 22:50:00,23.2963,55.021,13.757
,,5110,2021-05-20,23:00:00,,2021-05-20 23:00:00,23.2963,54.9691,13.7425
,,5111,2021-05-20,23:10:00,,2021-05-20 23:10:00,23.2803,55.4055,13.8493
,,5112,2021-05-20,23:20:00,,2021-05-20 23:20:00,23.2963,54.8959,13.7219
,,5113,2021-05-20,23:30:00,,2021-05-20 23:30:00,23.2803,54.9477,13.7216
,,5114,2021-05-20,23:40:00,,2021-05-20 23:40:00,23.2803,54.8257,13.6874
,,5115,2021-05-20,23:50:00,,2021-05-20 23:50:00,23.2803,54.7768,13.6736
,,5116,2021-05-21,00:00:00,,2021-05-21 00:00:00,23.2536,54.7524,13.642
,,5117,2021-05-21,00:10:00,,2021-05-21 00:10:00,23.2803,54.8104,13.6831
,,5118,2021-05-21,00:20:00,,2021-05-21 00:20:00,23.2696,54.6914,13.6397
,,5119,2021-05-21,00:30:00,,2021-05-21 00:30:00,23.2696,54.7646,13.6603
,,5120,2021-05-21,00:40:00,,2021-05-21 00:40:00,23.2536,54.5846,13.5948
,,5121,2021-05-21,00:50:00,,2021-05-21 00:50:00,23.2536,54.7158,13.6317
,,5122,2021-05-21,01:00:00,,2021-05-21 01:00:00,23.2536,54.6365,13.6094
,,5123,2021-05-21,01:10:00,,2021-05-21 01:10:00,23.2536,54.5541,13.5862
,,5124,2021-05-21,01:20:00,,2021-05-21 01:20:00,23.2536,54.5937,13.5973
,,5125,2021-05-21,01:30:00,,2021-05-21 01:30:00,23.2376,54.5235,13.5627
,,5126,2021-05-21,01:40:00,,2021-05-21 01:40:00,23.2269,54.4533,13.533
,,5127,2021-05-21,01:50:00,,2021-05-21 01:50:00,23.2536,54.4564,13.5586
,,5128,2021-05-21,02:00:00,,2021-05-21 02:00:00,23.2536,54.316,13.5189
,,5129,2021-05-21,02:10:00,,2021-05-21 02:10:00,23.2376,54.3465,13.5127
,,5130,2021-05-21,02:20:00,,2021-05-21 02:20:00,23.2269,54.2977,13.489
,,5131,2021-05-21,02:30:00,,2021-05-21 02:30:00,23.2376,54.4625,13.5455
,,5132,2021-05-21,02:40:00,,2021-05-21 02:40:00,23.2269,54.3801,13.5123
,,5133,2021-05-21,02:50:00,,2021-05-21 02:50:00,23.2269,54.1238,13.4397
,,5134,2021-05-21,03:00:00,,2021-05-21 03:00:00,23.2269,54.1238,13.4397
,,5135,2021-05-21,03:10:00,,2021-05-21 03:10:00,23.2109,54.078,13.4118
,,5136,2021-05-21,03:20:00,,2021-05-21 03:20:00,23.1949,54.2336,13.4411
,,5137,2021-05-21,03:30:00,,2021-05-21 03:30:00,23.1682,54.2,13.4068
,,5138,2021-05-21,03:40:00,,2021-05-21 03:40:00,23.2109,54.0963,13.417
,,5139,2021-05-21,03:50:00,,2021-05-21 03:50:00,23.2269,54.081,13.4276
,,5140,2021-05-21,04:00:00,,2021-05-21 04:00:00,23.2109,53.8613,13.3502
,,5141,2021-05-21,04:10:00,,2021-05-21 04:10:00,23.1682,54.0597,13.367
,,5142,2021-05-21,04:20:00,,2021-05-21 04:20:00,23.1842,53.7667,13.2985
,,5143,2021-05-21,04:30:00,,2021-05-21 04:30:00,23.1682,53.9651,13.3401
,,5144,2021-05-21,04:40:00,,2021-05-21 04:40:00,23.1682,53.8766,13.3149
,,5145,2021-05-21,04:50:00,,2021-05-21 04:50:00,23.1415,53.7697,13.2597
,,5146,2021-05-21,05:00:00,,2021-05-21 05:00:00,23.1682,53.7514,13.2793
,,5147,2021-05-21,05:10:00,,2021-05-21 05:10:00,23.1575,53.608,13.2284
,,5148,2021-05-21,05:20:00,,2021-05-21 05:20:00,23.1682,53.4676,13.1981
,,5149,2021-05-21,05:30:00,,2021-05-21 05:30:00,23.1682,53.4676,13.1981
,,5150,2021-05-21,05:40:00,,2021-05-21 05:40:00,23.1415,53.5103,13.1856
,,5151,2021-05-21,05:50:00,,2021-05-21 05:50:00,23.1254,53.5317,13.1769
,,5152,2021-05-21,06:00:00,,2021-05-21 06:00:00,23.1415,53.4493,13.1681
,,5153,2021-05-21,06:10:00,,2021-05-21 06:10:00,23.1254,53.492,13.1655
,,5154,2021-05-21,06:20:00,,2021-05-21 06:20:00,23.1254,53.3791,13.1331
,,5155,2021-05-21,06:30:00,,2021-05-21 06:30:00,23.1147,53.2265,13.0794
,,5156,2021-05-21,06:40:00,,2021-05-21 06:40:00,23.0827,53.315,13.0752
,,5157,2021-05-21,06:50:00,,2021-05-21 06:50:00,23.0827,53.3059,13.0725
,,5158,2021-05-21,07:00:00,,2021-05-21 07:00:00,23.1254,53.2601,13.0989
,,5159,2021-05-21,07:10:00,,2021-05-21 07:10:00,23.1147,53.1533,13.0583
,,5160,2021-05-21,07:20:00,,2021-05-21 07:20:00,23.0987,53.2448,13.0698
,,5161,2021-05-21,07:30:00,,2021-05-21 07:30:00,23.1682,53.0556,13.0796
,,5162,2021-05-21,07:40:00,,2021-05-21 07:40:00,23.2109,52.9061,13.0759
,,5163,2021-05-21,07:50:00,,2021-05-21 07:50:00,23.2376,52.723,13.0475
,,5164,2021-05-21,08:00:00,,2021-05-21 08:00:00,23.2376,52.7779,13.0635
,,5165,2021-05-21,08:10:00,,2021-05-21 08:10:00,23.2536,52.7138,13.0597
,,5166,2021-05-21,08:20:00,,2021-05-21 08:20:00,23.2536,52.8206,13.0907
,,5167,2021-05-21,08:30:00,,2021-05-21 08:30:00,23.2376,52.6772,13.0342
,,5168,2021-05-21,08:40:00,,2021-05-21 08:40:00,23.2536,52.607,13.0286
,,5169,2021-05-21,08:50:00,,2021-05-21 08:50:00,23.2536,52.6406,13.0384
,,5170,2021-05-21,09:00:00,,2021-05-21 09:00:00,23.2376,52.607,13.0138
,,5171,2021-05-21,09:10:00,,2021-05-21 09:10:00,23.2376,52.7932,13.0679
,,5172,2021-05-21,09:20:00,,2021-05-21 09:20:00,23.2376,52.6192,13.0174
,,5173,2021-05-21,09:30:00,,2021-05-21 09:30:00,23.2376,52.6497,13.0262
,,5174,2021-05-21,09:40:00,,2021-05-21 09:40:00,23.2376,52.7596,13.0582
,,5175,2021-05-21,09:50:00,,2021-05-21 09:50:00,23.2376,52.5643,13.0014
,,5176,2021-05-21,10:00:00,,2021-05-21 10:00:00,23.2803,52.7535,13.0959
,,5177,2021-05-21,10:10:00,,2021-05-21 10:10:00,23.307,52.7626,13.1233
,,5178,2021-05-21,10:20:00,,2021-05-21 10:20:00,23.307,52.7596,13.1224
,,5179,2021-05-21,10:30:00,,2021-05-21 10:30:00,23.307,52.7779,13.1277
,,5180,2021-05-21,10:40:00,,2021-05-21 10:40:00,23.307,52.9458,13.1763
,,5181,2021-05-21,10:50:00,,2021-05-21 10:50:00,23.307,52.9183,13.1684
,,5182,2021-05-21,11:00:00,,2021-05-21 11:00:00,23.3391,52.8908,13.1901
,,5183,2021-05-21,11:10:00,,2021-05-21 11:10:00,23.3391,52.8115,13.1671
,,5184,2021-05-21,11:20:00,,2021-05-21 11:20:00,23.3391,53.0159,13.2263
,,5185,2021-05-21,11:30:00,,2021-05-21 11:30:00,23.2963,53.135,13.2211
,,5186,2021-05-21,11:40:00,,2021-05-21 11:40:00,23.3391,53.0343,13.2316
,,5187,2021-05-21,11:50:00,,2021-05-21 11:50:00,23.2963,52.6314,13.0752
,,5188,2021-05-21,12:00:00,,2021-05-21 12:00:00,23.0667,52.4392,12.8069
,,5189,2021-05-21,12:10:00,,2021-05-21 12:10:00,22.9438,52.2011,12.6239
,,5190,2021-05-21,12:20:00,,2021-05-21 12:20:00,22.8851,51.9753,12.5036
,,5191,2021-05-21,12:30:00,,2021-05-21 12:30:00,22.8424,51.6976,12.3825
,,5192,2021-05-21,12:40:00,,2021-05-21 12:40:00,22.7729,51.5145,12.2644
,,5193,2021-05-21,12:50:00,,2021-05-21 12:50:00,22.7195,51.4229,12.1881
,,5194,2021-05-21,13:00:00,,2021-05-21 13:00:00,22.6768,51.1452,12.0664
,,5195,2021-05-21,13:10:00,,2021-05-21 13:10:00,22.6074,50.9804,11.9534
,,5196,2021-05-21,13:20:00,,2021-05-21 13:20:00,22.5486,51.075,11.9274
,,5197,2021-05-21,13:30:00,,2021-05-21 13:30:00,22.5059,50.8644,11.8253
,,5198,2021-05-21,13:40:00,,2021-05-21 13:40:00,22.4365,50.7912,11.7395
,,5199,2021-05-21,13:50:00,,2021-05-21 13:50:00,22.4098,50.7271,11.6958
,,5200,2021-05-21,14:00:00,,2021-05-21 14:00:00,22.3777,50.6935,11.6563
,,5201,2021-05-21,14:10:00,,2021-05-21 14:10:00,22.3243,50.4891,11.5459
,,5202,2021-05-21,14:20:00,,2021-05-21 14:20:00,22.335,50.4158,11.5338
,,5203,2021-05-21,14:30:00,,2021-05-21 14:30:00,22.2976,50.4555,11.5113
,,5204,2021-05-21,14:40:00,,2021-05-21 14:40:00,22.2656,50.3487,11.4498
,,5205,2021-05-21,14:50:00,,2021-05-21 14:50:00,22.2122,50.3334,11.396
,,5206,2021-05-21,15:00:00,,2021-05-21 15:00:00,22.1855,50.3273,11.3696
,,5207,2021-05-21,15:10:00,,2021-05-21 15:10:00,22.1107,50.3334,11.3027
,,5208,2021-05-21,15:20:00,,2021-05-21 15:20:00,22.084,50.3883,11.2946
,,5209,2021-05-21,15:30:00,,2021-05-21 15:30:00,22.084,50.1778,11.2314
,,5210,2021-05-21,15:40:00,,2021-05-21 15:40:00,22.1,50.0954,11.2213
,,5211,2021-05-21,15:50:00,,2021-05-21 15:50:00,22.0733,50.1106,11.2013
,,5212,2021-05-21,16:00:00,,2021-05-21 16:00:00,21.9879,49.9641,11.0786
,,5213,2021-05-21,16:10:00,,2021-05-21 16:10:00,21.9718,50.0679,11.0951
,,5214,2021-05-21,16:20:00,,2021-05-21 16:20:00,21.9718,50.0954,11.1034
,,5215,2021-05-21,16:30:00,,2021-05-21 16:30:00,21.9291,50.1015,11.066
,,5216,2021-05-21,16:40:00,,2021-05-21 16:40:00,21.9184,49.9763,11.0184
,,5217,2021-05-21,16:50:00,,2021-05-21 16:50:00,21.9291,49.8604,10.9933
,,5218,2021-05-21,17:00:00,,2021-05-21 17:00:00,21.8864,49.8421,10.9485
,,5219,2021-05-21,17:10:00,,2021-05-21 17:10:00,21.9024,49.8207,10.9567
,,5220,2021-05-21,17:20:00,,2021-05-21 17:20:00,21.9024,49.8817,10.9752
,,5221,2021-05-21,17:30:00,,2021-05-21 17:30:00,21.8864,49.6681,10.8958
,,5222,2021-05-21,17:40:00,,2021-05-21 17:40:00,21.8276,49.6895,10.8483
,,5223,2021-05-21,17:50:00,,2021-05-21 17:50:00,21.8009,49.6742,10.8192
,,5224,2021-05-21,18:00:00,,2021-05-21 18:00:00,21.8009,49.7536,10.8432
,,5225,2021-05-21,18:10:00,,2021-05-21 18:10:00,21.7582,49.723,10.7947
,,5226,2021-05-21,18:20:00,,2021-05-21 18:20:00,21.7475,49.9611,10.8567
,,5227,2021-05-21,18:30:00,,2021-05-21 18:30:00,21.7315,50.3029,10.9446
,,5228,2021-05-21,18:40:00,,2021-05-21 18:40:00,21.7048,50.1961,10.888
,,5229,2021-05-21,18:50:00,,2021-05-21 18:50:00,21.6781,50.1045,10.836
,,5230,2021-05-21,19:00:00,,2021-05-21 19:00:00,21.6461,50.0038,10.7763
,,5231,2021-05-21,19:10:00,,2021-05-21 19:10:00,21.6781,49.8665,10.7644
,,5232,2021-05-21,19:20:00,,2021-05-21 19:20:00,21.6621,49.6742,10.6916
,,5233,2021-05-21,19:30:00,,2021-05-21 19:30:00,21.6033,49.8146,10.68
,,5234,2021-05-21,19:40:00,,2021-05-21 19:40:00,21.5499,49.8054,10.6281
,,5235,2021-05-21,19:50:00,,2021-05-21 19:50:00,21.5072,49.8817,10.6119
,,5236,2021-05-21,20:00:00,,2021-05-21 20:00:00,21.4965,49.8482,10.5919
,,5237,2021-05-21,20:10:00,,2021-05-21 20:10:00,21.5339,50.1228,10.7089
,,5238,2021-05-21,20:20:00,,2021-05-21 20:20:00,21.5766,50.2419,10.7838
,,5239,2021-05-21,20:30:00,,2021-05-21 20:30:00,21.5766,50.0496,10.7262
,,5240,2021-05-21,20:40:00,,2021-05-21 20:40:00,21.6033,50.4494,10.8704
,,5241,2021-05-21,20:50:00,,2021-05-21 20:50:00,21.5766,50.0557,10.728
,,5242,2021-05-21,21:00:00,,2021-05-21 21:00:00,21.5766,50.2968,10.8003
,,5243,2021-05-21,21:10:00,,2021-05-21 21:10:00,21.6354,50.4036,10.8863
,,5244,2021-05-21,21:20:00,,2021-05-21 21:20:00,21.5499,50.013,10.6906
,,5245,2021-05-21,21:30:00,,2021-05-21 21:30:00,21.5927,50.4463,10.8597
,,5246,2021-05-21,21:40:00,,2021-05-21 21:40:00,21.6194,50.4646,10.8897
,,5247,2021-05-21,21:50:00,,2021-05-21 21:50:00,21.5232,50.1442,10.7055
,,5248,2021-05-21,22:00:00,,2021-05-21 22:00:00,21.5499,50.6325,10.8758
,,5249,2021-05-21,22:10:00,,2021-05-21 22:10:00,21.6781,50.9621,11.0916
,,5250,2021-05-21,22:20:00,,2021-05-21 22:20:00,21.7582,51.017,11.1817
,,5251,2021-05-21,22:30:00,,2021-05-21 22:30:00,21.8437,51.0689,11.2758
,,5252,2021-05-21,22:40:00,,2021-05-21 22:40:00,21.9024,51.1391,11.3507
,,5253,2021-05-21,22:50:00,,2021-05-21 22:50:00,21.9612,51.1208,11.3995
,,5254,2021-05-21,23:00:00,,2021-05-21 23:00:00,22.0413,51.3069,11.5283
,,5255,2021-05-21,23:10:00,,2021-05-21 23:10:00,22.0573,51.4015,11.5709
,,5256,2021-05-21,23:20:00,,2021-05-21 23:20:00,22.1427,51.2856,11.6156
,,5257,2021-05-21,23:30:00,,2021-05-21 23:30:00,22.1427,51.4961,11.6776
,,5258,2021-05-21,23:40:00,,2021-05-21 23:40:00,22.1962,51.6243,11.7646
,,5259,2021-05-21,23:50:00,,2021-05-21 23:50:00,22.2389,51.664,11.8156
,,5260,2021-05-22,00:00:00,,2021-05-22 00:00:00,22.2549,51.6701,11.8322
,,5261,2021-05-22,00:10:00,,2021-05-22 00:10:00,22.2976,51.8288,11.9182
,,5262,2021-05-22,00:20:00,,2021-05-22 00:20:00,22.3243,52.0089,11.9955
,,5263,2021-05-22,00:30:00,,2021-05-22 00:30:00,22.335,51.96,11.9911
,,5264,2021-05-22,00:40:00,,2021-05-22 00:40:00,22.3938,52.137,12.097
,,5265,2021-05-22,00:50:00,,2021-05-22 00:50:00,22.3938,52.1187,12.0917
,,5266,2021-05-22,01:00:00,,2021-05-22 01:00:00,22.4205,52.0546,12.0976
,,5267,2021-05-22,01:10:00,,2021-05-22 01:10:00,22.4632,52.2194,12.1852
,,5268,2021-05-22,01:20:00,,2021-05-22 01:20:00,22.4792,51.9905,12.1332
,,5269,2021-05-22,01:30:00,,2021-05-22 01:30:00,22.4792,52.1798,12.1884
,,5270,2021-05-22,01:40:00,,2021-05-22 01:40:00,22.4952,52.1431,12.1925
,,5271,2021-05-22,01:50:00,,2021-05-22 01:50:00,22.4952,52.1553,12.1961
,,5272,2021-05-22,02:00:00,,2021-05-22 02:00:00,22.4952,52.2133,12.213
,,5273,2021-05-22,02:10:00,,2021-05-22 02:10:00,22.4952,52.2133,12.213
,,5274,2021-05-22,02:20:00,,2021-05-22 02:20:00,22.538,52.1584,12.2365
,,5275,2021-05-22,02:30:00,,2021-05-22 02:30:00,22.5219,52.1279,12.2128
,,5276,2021-05-22,02:40:00,,2021-05-22 02:40:00,22.538,52.137,12.2302
,,5277,2021-05-22,02:50:00,,2021-05-22 02:50:00,22.538,52.1859,12.2445
,,5278,2021-05-22,03:00:00,,2021-05-22 03:00:00,22.5219,52.2225,12.2403
,,5279,2021-05-22,03:10:00,,2021-05-22 03:10:00,22.538,52.2438,12.2614
,,5280,2021-05-22,03:20:00,,2021-05-22 03:20:00,22.5647,52.1736,12.2656
,,5281,2021-05-22,03:30:00,,2021-05-22 03:30:00,22.5647,52.0851,12.2398
,,5282,2021-05-22,03:40:00,,2021-05-22 03:40:00,22.5914,52.1187,12.2742
,,5283,2021-05-22,03:50:00,,2021-05-22 03:50:00,22.5807,52.1584,12.2759
,,5284,2021-05-22,04:00:00,,2021-05-22 04:00:00,22.5914,52.2377,12.3089
,,5285,2021-05-22,04:10:00,,2021-05-22 04:10:00,22.6341,52.2103,12.3404
,,5286,2021-05-22,04:20:00,,2021-05-22 04:20:00,22.538,51.9112,12.1642
,,5287,2021-05-22,04:30:00,,2021-05-22 04:30:00,22.3938,51.5602,11.9281
,,5288,2021-05-22,04:40:00,,2021-05-22 04:40:00,22.3671,51.7647,11.9635
,,5289,2021-05-22,04:50:00,,2021-05-22 04:50:00,22.4205,51.7586,12.011
,,5290,2021-05-22,05:00:00,,2021-05-22 05:00:00,22.4952,51.8044,12.0935
,,5291,2021-05-22,05:10:00,,2021-05-22 05:10:00,22.4952,51.8654,12.1113
,,5292,2021-05-22,05:20:00,,2021-05-22 05:20:00,22.5059,51.9356,12.1418
,,5293,2021-05-22,05:30:00,,2021-05-22 05:30:00,22.5059,51.8868,12.1275
