,species,pendant_ID,temp,calendar_date,julian_date,pot_ID,census,table_ID,lightbulb_strength,number_planted,establishment,soil_moisture_3week,germination,soil_moisture_6week,mass,se,sd,mean_temp,max_temp,locality
113,Bromus rubens,15575,Low,06/09/2021,249,42,Greenhouse Temperature Experiment,1,40,40,4,26,7,14,0.016,0.006772501,3.639984489,25.57948924,27.0775,invasive
337,Layia platyglossa,15583,Medium,30/05/2021,150,33,Greenhouse Temperature Experiment,2,60,40,4,4,4,19,0.034,0.006772501,3.639984489,23.46374777,25.3952,native
50,Bromus rubens,15573,High,06/09/2021,249,3,Greenhouse Temperature Experiment,3,100,40,4,25,4,11,0.047,0.006772501,3.639984489,28.66985928,31.6705,invasive
201,Bromus rubens,15598,Low,06/09/2021,249,14,Greenhouse Temperature Experiment,1,40,40,4,22,5,17,0.05,0.006772501,3.639984489,23.6620635,24.8238,invasive
206,Bromus rubens,15598,Low,06/09/2021,249,19,Greenhouse Temperature Experiment,1,40,40,4,20,8,10,0.05,0.006772501,3.639984489,23.6620635,24.8238,invasive
266,Layia platyglossa,15573,High,30/05/2021,150,9,Greenhouse Temperature Experiment,3,100,40,4,4,2,10,0.054,0.006772501,3.639984489,26.03645136,28.4501,native
185,Bromus rubens,15593,Medium,06/09/2021,249,68,Greenhouse Temperature Experiment,2,60,40,4,22,4,9,0.057,0.006772501,3.639984489,26.46020093,27.7611,invasive
169,Bromus rubens,15593,Medium,06/09/2021,249,52,Greenhouse Temperature Experiment,2,60,40,4,28,7,9,0.062,0.006772501,3.639984489,26.46020093,27.7611,invasive
348,Layia platyglossa,15583,Medium,30/05/2021,150,44,Greenhouse Temperature Experiment,2,60,40,4,4,8,14,0.062,0.006772501,3.639984489,23.46374777,25.3952,native
115,Bromus rubens,15575,Low,06/09/2021,249,44,Greenhouse Temperature Experiment,1,40,40,4,13,5,9,0.067,0.006772501,3.639984489,25.57948924,27.0775,invasive
204,Bromus rubens,15598,Low,06/09/2021,249,17,Greenhouse Temperature Experiment,1,40,40,4,17,4,14,0.073,0.006772501,3.639984489,23.6620635,24.8238,invasive
53,Bromus rubens,15573,High,06/09/2021,249,6,Greenhouse Temperature Experiment,3,100,40,4,18,6,6,0.077,0.006772501,3.639984489,28.66985928,31.6705,invasive
155,Bromus rubens,15585,Medium,06/09/2021,249,15,Greenhouse Temperature Experiment,2,60,40,4,41,7,12,0.099,0.006772501,3.639984489,25.84534436,27.7558,invasive
343,Layia platyglossa,15583,Medium,30/05/2021,150,39,Greenhouse Temperature Experiment,2,60,40,4,5,9,19,0.103,0.006772501,3.639984489,23.46374777,25.3952,native
310,Layia platyglossa,15575,Low,30/05/2021,150,29,Greenhouse Temperature Experiment,1,40,40,4,5,13,24,0.12,0.006772501,3.639984489,23.53640651,25.3258,native
33,Bromus rubens,15571,Low,06/09/2021,249,56,Greenhouse Temperature Experiment,1,40,40,4,12,6,8,0.121,0.006772501,3.639984489,26.34609939,27.454,invasive
798,Salvia columbariae,15593,Medium,18/07/2021,199,51,Greenhouse Temperature Experiment,2,60,40,4,25,4,12,0.131,0.006772501,3.639984489,25.94974046,27.2644,native
383,Layia platyglossa,15593,Medium,30/05/2021,150,56,Greenhouse Temperature Experiment,2,60,40,4,5,14,20,0.163,0.006772501,3.639984489,24.66327817,26.3779,native
212,Layia platyglossa,15566,High,30/05/2021,150,25,Greenhouse Temperature Experiment,3,100,40,4,6,7,20,0.18,0.006772501,3.639984489,29.68450484,33.3795,native
387,Layia platyglossa,15593,Medium,30/05/2021,150,60,Greenhouse Temperature Experiment,2,60,40,4,6,8,34,0.206,0.006772501,3.639984489,24.66327817,26.3779,native
34,Bromus rubens,15571,Low,06/09/2021,249,57,Greenhouse Temperature Experiment,1,40,40,4,11,4,8,0.209,0.006772501,3.639984489,26.34609939,27.454,invasive
390,Layia platyglossa,15593,Medium,30/05/2021,150,63,Greenhouse Temperature Experiment,2,60,40,4,4,10,19,0.269,0.006772501,3.639984489,24.66327817,26.3779,native
819,Salvia columbariae,15598,Low,18/07/2021,199,2,Greenhouse Temperature Experiment,1,40,40,5,33,6,31,0.001,0.006772501,3.639984489,23.71154023,25.1068,native
412,Layia platyglossa,15598,Low,30/05/2021,150,15,Greenhouse Temperature Experiment,1,40,40,5,8,20,20,0.001,0.006772501,3.639984489,23.16205277,25.2617,native
184,Bromus rubens,15593,Medium,06/09/2021,249,67,Greenhouse Temperature Experiment,2,60,40,5,21,5,9,0.02,0.006772501,3.639984489,26.46020093,27.7611,invasive
18,Bromus rubens,15566,High,06/09/2021,249,41,Greenhouse Temperature Experiment,3,100,40,5,17,6,14,0.033,0.006772501,3.639984489,30.75365339,33.5206,invasive
8,Bromus rubens,15566,High,06/09/2021,249,31,Greenhouse Temperature Experiment,3,100,40,5,21,7,7,0.035,0.006772501,3.639984489,30.75365339,33.5206,invasive
209,Bromus rubens,15598,Low,06/09/2021,249,22,Greenhouse Temperature Experiment,1,40,40,5,25,10,13,0.039,0.006772501,3.639984489,23.6620635,24.8238,invasive
186,Bromus rubens,15593,Medium,06/09/2021,249,69,Greenhouse Temperature Experiment,2,60,40,5,33,5,13,0.044,0.006772501,3.639984489,26.46020093,27.7611,invasive
216,Layia platyglossa,15566,High,30/05/2021,150,29,Greenhouse Temperature Experiment,3,100,40,5,2,2,12,0.046,0.006772501,3.639984489,29.68450484,33.3795,native
111,Bromus rubens,15575,Low,06/09/2021,249,40,Greenhouse Temperature Experiment,1,40,40,5,15,8,14,0.046,0.006772501,3.639984489,25.57948924,27.0775,invasive
181,Bromus rubens,15593,Medium,06/09/2021,249,64,Greenhouse Temperature Experiment,2,60,40,5,21,5,13,0.057,0.006772501,3.639984489,26.46020093,27.7611,invasive
192,Bromus rubens,15598,Low,06/09/2021,249,5,Greenhouse Temperature Experiment,1,40,40,5,31,9,14,0.062,0.006772501,3.639984489,23.6620635,24.8238,invasive
200,Bromus rubens,15598,Low,06/09/2021,249,13,Greenhouse Temperature Experiment,1,40,40,5,14,6,10,0.067,0.006772501,3.639984489,23.6620635,24.8238,invasive
144,Bromus rubens,15585,Medium,06/09/2021,249,4,Greenhouse Temperature Experiment,2,60,40,5,37,8,18,0.072,0.006772501,3.639984489,25.84534436,27.7558,invasive
130,Bromus rubens,15583,Medium,06/09/2021,249,36,Greenhouse Temperature Experiment,2,60,40,5,14,7,7,0.075,0.006772501,3.639984489,26.23760989,29.139,invasive
194,Bromus rubens,15598,Low,06/09/2021,249,7,Greenhouse Temperature Experiment,1,40,40,5,22,6,9,0.078,0.006772501,3.639984489,23.6620635,24.8238,invasive
282,Layia platyglossa,15574,High,30/05/2021,150,48,Greenhouse Temperature Experiment,3,100,40,5,6,11,14,0.148,0.006772501,3.639984489,28.99218047,33.0537,native
368,Layia platyglossa,15585,Medium,30/05/2021,150,18,Greenhouse Temperature Experiment,2,60,40,5,5,20,19,0.151,0.006772501,3.639984489,21.83927519,23.4619,native
269,Layia platyglossa,15573,High,30/05/2021,150,12,Greenhouse Temperature Experiment,3,100,40,5,5,6,14,0.187,0.006772501,3.639984489,26.03645136,28.4501,native
161,Bromus rubens,15585,Medium,06/09/2021,249,21,Greenhouse Temperature Experiment,2,60,40,5,20,13,13,0.197,0.006772501,3.639984489,25.84534436,27.7558,invasive
31,Bromus rubens,15571,Low,06/09/2021,249,54,Greenhouse Temperature Experiment,1,40,40,5,16,6,12,0.206,0.006772501,3.639984489,26.34609939,27.454,invasive
312,Layia platyglossa,15575,Low,30/05/2021,150,31,Greenhouse Temperature Experiment,1,40,40,5,3,20,19,0.25,0.006772501,3.639984489,23.53640651,25.3258,native
340,Layia platyglossa,15583,Medium,30/05/2021,150,36,Greenhouse Temperature Experiment,2,60,40,5,8,25,27,0.257,0.006772501,3.639984489,23.46374777,25.3952,native
148,Bromus rubens,15585,Medium,06/09/2021,249,8,Greenhouse Temperature Experiment,2,60,40,5,19,5,9,0.319,0.006772501,3.639984489,25.84534436,27.7558,invasive
774,Salvia columbariae,15585,Medium,18/07/2021,199,4,Greenhouse Temperature Experiment,2,60,40,5,28,5,27,0.325,0.006772501,3.639984489,23.82450518,26.207,native
342,Layia platyglossa,15583,Medium,30/05/2021,150,38,Greenhouse Temperature Experiment,2,60,40,5,4,11,9,0.378,0.006772501,3.639984489,23.46374777,25.3952,native
147,Bromus rubens,15585,Medium,06/09/2021,249,7,Greenhouse Temperature Experiment,2,60,40,5,24,5,11,0.381,0.006772501,3.639984489,25.84534436,27.7558,invasive
214,Layia platyglossa,15566,High,30/05/2021,150,27,Greenhouse Temperature Experiment,3,100,40,6,3,1,17,0.001,0.006772501,3.639984489,29.68450484,33.3795,native
328,Layia platyglossa,15583,Medium,30/05/2021,150,24,Greenhouse Temperature Experiment,2,60,40,6,4,7,22,0.001,0.006772501,3.639984489,23.46374777,25.3952,native
401,Layia platyglossa,15598,Low,30/05/2021,150,4,Greenhouse Temperature Experiment,1,40,40,6,7,12,20,0.001,0.006772501,3.639984489,23.16205277,25.2617,native
210,Bromus rubens,15598,Low,06/09/2021,249,23,Greenhouse Temperature Experiment,1,40,40,6,29,7,17,0.008,0.006772501,3.639984489,23.6620635,24.8238,invasive
129,Bromus rubens,15583,Medium,06/09/2021,249,35,Greenhouse Temperature Experiment,2,60,40,6,20,6,12,0.019,0.006772501,3.639984489,26.23760989,29.139,invasive
205,Bromus rubens,15598,Low,06/09/2021,249,18,Greenhouse Temperature Experiment,1,40,40,6,30,8,13,0.022,0.006772501,3.639984489,23.6620635,24.8238,invasive
182,Bromus rubens,15593,Medium,06/09/2021,249,65,Greenhouse Temperature Experiment,2,60,40,6,16,6,10,0.038,0.006772501,3.639984489,26.46020093,27.7611,invasive
107,Bromus rubens,15575,Low,06/09/2021,249,36,Greenhouse Temperature Experiment,1,40,40,6,20,12,11,0.045,0.006772501,3.639984489,25.57948924,27.0775,invasive
49,Bromus rubens,15573,High,06/09/2021,249,2,Greenhouse Temperature Experiment,3,100,40,6,23,7,11,0.056,0.006772501,3.639984489,28.66985928,31.6705,invasive
398,Layia platyglossa,15598,Low,30/05/2021,150,1,Greenhouse Temperature Experiment,1,40,40,6,3,13,47,0.097,0.006772501,3.639984489,23.16205277,25.2617,native
102,Bromus rubens,15575,Low,06/09/2021,249,31,Greenhouse Temperature Experiment,1,40,40,6,26,6,13,0.125,0.006772501,3.639984489,25.57948924,27.0775,invasive
95,Bromus rubens,15575,Low,06/09/2021,249,24,Greenhouse Temperature Experiment,1,40,40,6,27,10,9,0.13,0.006772501,3.639984489,25.57948924,27.0775,invasive
142,Bromus rubens,15585,Medium,06/09/2021,249,2,Greenhouse Temperature Experiment,2,60,40,6,30,6,12,0.156,0.006772501,3.639984489,25.84534436,27.7558,invasive
187,Bromus rubens,15593,Medium,06/09/2021,249,70,Greenhouse Temperature Experiment,2,60,40,6,36,10,18,0.189,0.006772501,3.639984489,26.46020093,27.7611,invasive
152,Bromus rubens,15585,Medium,06/09/2021,249,12,Greenhouse Temperature Experiment,2,60,40,6,18,6,9,0.333,0.006772501,3.639984489,25.84534436,27.7558,invasive
273,Layia platyglossa,15573,High,30/05/2021,150,16,Greenhouse Temperature Experiment,3,100,40,7,5,5,14,0.001,0.006772501,3.639984489,26.03645136,28.4501,native
397,Layia platyglossa,15593,Medium,30/05/2021,150,70,Greenhouse Temperature Experiment,2,60,40,7,3,16,24,0.031,0.006772501,3.639984489,24.66327817,26.3779,native
67,Bromus rubens,15573,High,06/09/2021,249,20,Greenhouse Temperature Experiment,3,100,40,7,15,7,8,0.047,0.006772501,3.639984489,28.66985928,31.6705,invasive
63,Bromus rubens,15573,High,06/09/2021,249,16,Greenhouse Temperature Experiment,3,100,40,7,11,15,6,0.049,0.006772501,3.639984489,28.66985928,31.6705,invasive
396,Layia platyglossa,15593,Medium,30/05/2021,150,69,Greenhouse Temperature Experiment,2,60,40,7,6,15,32,0.052,0.006772501,3.639984489,24.66327817,26.3779,native
183,Bromus rubens,15593,Medium,06/09/2021,249,66,Greenhouse Temperature Experiment,2,60,40,7,14,7,9,0.06,0.006772501,3.639984489,26.46020093,27.7611,invasive
502,Phacelia tanacetifolia,15574,High,24/10/2021,297,58,Greenhouse Temperature Experiment,3,100,40,7,10,7,12,0.062,0.006772501,3.639984489,31.41014692,32.5624,native
220,Layia platyglossa,15566,High,30/05/2021,150,33,Greenhouse Temperature Experiment,3,100,40,7,5,1,14,0.063,0.006772501,3.639984489,29.68450484,33.3795,native
151,Bromus rubens,15585,Medium,06/09/2021,249,11,Greenhouse Temperature Experiment,2,60,40,7,24,12,10,0.066,0.006772501,3.639984489,25.84534436,27.7558,invasive
110,Bromus rubens,15575,Low,06/09/2021,249,39,Greenhouse Temperature Experiment,1,40,40,7,10,7,9,0.093,0.006772501,3.639984489,25.57948924,27.0775,invasive
139,Bromus rubens,15583,Medium,06/09/2021,249,45,Greenhouse Temperature Experiment,2,60,40,7,27,9,12,0.107,0.006772501,3.639984489,26.23760989,29.139,invasive
23,Bromus rubens,15566,High,06/09/2021,249,46,Greenhouse Temperature Experiment,3,100,40,7,25,7,10,0.131,0.006772501,3.639984489,30.75365339,33.5206,invasive
304,Layia platyglossa,15574,High,30/05/2021,150,70,Greenhouse Temperature Experiment,3,100,40,7,11,8,27,0.141,0.006772501,3.639984489,28.99218047,33.0537,native
138,Bromus rubens,15583,Medium,06/09/2021,249,44,Greenhouse Temperature Experiment,2,60,40,7,31,9,7,0.16,0.006772501,3.639984489,26.23760989,29.139,invasive
673,Salvia columbariae,15571,Low,18/07/2021,199,66,Greenhouse Temperature Experiment,1,40,40,7,30,7,12,0.17,0.006772501,3.639984489,24.96791965,26.7117,native
678,Salvia columbariae,15573,High,18/07/2021,199,1,Greenhouse Temperature Experiment,3,100,40,7,42,7,19,0.291,0.006772501,3.639984489,30.33944041,32.039,native
149,Bromus rubens,15585,Medium,06/09/2021,249,9,Greenhouse Temperature Experiment,2,60,40,7,26,9,14,0.291,0.006772501,3.639984489,25.84534436,27.7558,invasive
296,Layia platyglossa,15574,High,30/05/2021,150,62,Greenhouse Temperature Experiment,3,100,40,7,5,6,16,0.305,0.006772501,3.639984489,28.99218047,33.0537,native
403,Layia platyglossa,15598,Low,30/05/2021,150,6,Greenhouse Temperature Experiment,1,40,40,8,4,21,21,0.02,0.006772501,3.639984489,23.16205277,25.2617,native
96,Bromus rubens,15575,Low,06/09/2021,249,25,Greenhouse Temperature Experiment,1,40,40,8,25,13,11,0.051,0.006772501,3.639984489,25.57948924,27.0775,invasive
366,Layia platyglossa,15585,Medium,30/05/2021,150,16,Greenhouse Temperature Experiment,2,60,40,8,4,7,11,0.078,0.006772501,3.639984489,21.83927519,23.4619,native
818,Salvia columbariae,15598,Low,18/07/2021,199,1,Greenhouse Temperature Experiment,1,40,40,8,19,8,30,0.113,0.006772501,3.639984489,23.71154023,25.1068,native
51,Bromus rubens,15573,High,06/09/2021,249,4,Greenhouse Temperature Experiment,3,100,40,8,29,15,9,0.184,0.006772501,3.639984489,28.66985928,31.6705,invasive
259,Layia platyglossa,15573,High,30/05/2021,150,2,Greenhouse Temperature Experiment,3,100,40,8,5,25,17,0.184,0.006772501,3.639984489,26.03645136,28.4501,native
506,Phacelia tanacetifolia,15574,High,24/10/2021,297,62,Greenhouse Temperature Experiment,3,100,40,8,8,8,6,0.251,0.006772501,3.639984489,31.41014692,32.5624,native
40,Bromus rubens,15571,Low,06/09/2021,249,63,Greenhouse Temperature Experiment,1,40,40,8,18,11,9,0.271,0.006772501,3.639984489,26.34609939,27.454,invasive
294,Layia platyglossa,15574,High,30/05/2021,150,60,Greenhouse Temperature Experiment,3,100,40,8,11,15,18,0.312,0.006772501,3.639984489,28.99218047,33.0537,native
213,Layia platyglossa,15566,High,30/05/2021,150,26,Greenhouse Temperature Experiment,3,100,40,9,4,2,13,0.015,0.006772501,3.639984489,29.68450484,33.3795,native
423,Phacelia tanacetifolia,15566,High,24/10/2021,297,26,Greenhouse Temperature Experiment,3,100,40,9,24,10,19,0.016,0.006772501,3.639984489,33.47691739,34.8482,native
57,Bromus rubens,15573,High,06/09/2021,249,10,Greenhouse Temperature Experiment,3,100,40,9,25,12,9,0.062,0.006772501,3.639984489,28.66985928,31.6705,invasive
278,Layia platyglossa,15573,High,30/05/2021,150,21,Greenhouse Temperature Experiment,3,100,40,9,4,8,18,0.118,0.006772501,3.639984489,26.03645136,28.4501,native
167,Bromus rubens,15593,Medium,06/09/2021,249,50,Greenhouse Temperature Experiment,2,60,40,9,26,15,9,0.122,0.006772501,3.639984489,26.46020093,27.7611,invasive
393,Layia platyglossa,15593,Medium,30/05/2021,150,66,Greenhouse Temperature Experiment,2,60,40,9,4,20,20,0.225,0.006772501,3.639984489,24.66327817,26.3779,native
41,Bromus rubens,15571,Low,06/09/2021,249,64,Greenhouse Temperature Experiment,1,40,40,9,15,15,12,0.234,0.006772501,3.639984489,26.34609939,27.454,invasive
261,Layia platyglossa,15573,High,30/05/2021,150,4,Greenhouse Temperature Experiment,3,100,40,9,3,10,30,0.253,0.006772501,3.639984489,26.03645136,28.4501,native
389,Layia platyglossa,15593,Medium,30/05/2021,150,62,Greenhouse Temperature Experiment,2,60,40,9,4,19,10,0.307,0.006772501,3.639984489,24.66327817,26.3779,native
299,Layia platyglossa,15574,High,30/05/2021,150,65,Greenhouse Temperature Experiment,3,100,40,9,7,14,12,0.421,0.006772501,3.639984489,28.99218047,33.0537,native
223,Layia platyglossa,15566,High,30/05/2021,150,36,Greenhouse Temperature Experiment,3,100,40,10,6,2,16,0.001,0.006772501,3.639984489,29.68450484,33.3795,native
193,Bromus rubens,15598,Low,06/09/2021,249,6,Greenhouse Temperature Experiment,1,40,40,10,25,12,12,0.067,0.006772501,3.639984489,23.6620635,24.8238,invasive
26,Bromus rubens,15571,Low,06/09/2021,249,49,Greenhouse Temperature Experiment,1,40,40,10,12,12,8,0.069,0.006772501,3.639984489,26.34609939,27.454,invasive
150,Bromus rubens,15585,Medium,06/09/2021,249,10,Greenhouse Temperature Experiment,2,60,40,10,25,12,18,0.137,0.006772501,3.639984489,25.84534436,27.7558,invasive
145,Bromus rubens,15585,Medium,06/09/2021,249,5,Greenhouse Temperature Experiment,2,60,40,10,40,11,20,0.259,0.006772501,3.639984489,25.84534436,27.7558,invasive
507,Phacelia tanacetifolia,15574,High,24/10/2021,297,63,Greenhouse Temperature Experiment,3,100,40,10,8,10,5,0.412,0.006772501,3.639984489,31.41014692,32.5624,native
302,Layia platyglossa,15574,High,30/05/2021,150,68,Greenhouse Temperature Experiment,3,100,40,10,9,13,29,0.517,0.006772501,3.639984489,28.99218047,33.0537,native
388,Layia platyglossa,15593,Medium,30/05/2021,150,61,Greenhouse Temperature Experiment,2,60,40,10,4,18,18,0.572,0.006772501,3.639984489,24.66327817,26.3779,native
233,Layia platyglossa,15566,High,30/05/2021,150,46,Greenhouse Temperature Experiment,3,100,40,10,6,17,18,0.587,0.006772501,3.639984489,29.68450484,33.3795,native
189,Bromus rubens,15598,Low,06/09/2021,249,2,Greenhouse Temperature Experiment,1,40,40,11,29,11,24,0.024,0.006772501,3.639984489,23.6620635,24.8238,invasive
272,Layia platyglossa,15573,High,30/05/2021,150,15,Greenhouse Temperature Experiment,3,100,40,11,9,13,13,0.106,0.006772501,3.639984489,26.03645136,28.4501,native
27,Bromus rubens,15571,Low,06/09/2021,249,50,Greenhouse Temperature Experiment,1,40,40,11,13,15,10,0.135,0.006772501,3.639984489,26.34609939,27.454,invasive
268,Layia platyglossa,15573,High,30/05/2021,150,11,Greenhouse Temperature Experiment,3,100,40,11,8,15,22,0.158,0.006772501,3.639984489,26.03645136,28.4501,native
120,Bromus rubens,15583,Medium,06/09/2021,249,26,Greenhouse Temperature Experiment,2,60,40,11,12,12,12,0.186,0.006772501,3.639984489,26.23760989,29.139,invasive
32,Bromus rubens,15571,Low,06/09/2021,249,55,Greenhouse Temperature Experiment,1,40,40,11,27,12,13,0.281,0.006772501,3.639984489,26.34609939,27.454,invasive
39,Bromus rubens,15571,Low,06/09/2021,249,62,Greenhouse Temperature Experiment,1,40,40,11,13,14,10,0.424,0.006772501,3.639984489,26.34609939,27.454,invasive
300,Layia platyglossa,15574,High,30/05/2021,150,66,Greenhouse Temperature Experiment,3,100,40,11,6,21,33,0.456,0.006772501,3.639984489,28.99218047,33.0537,native
482,Phacelia tanacetifolia,15573,High,24/10/2021,297,15,Greenhouse Temperature Experiment,3,100,40,11,26,11,9,0.815,0.006772501,3.639984489,28.56699116,30.0683,native
229,Layia platyglossa,15566,High,30/05/2021,150,42,Greenhouse Temperature Experiment,3,100,40,12,6,1,20,0.066,0.006772501,3.639984489,29.68450484,33.3795,native
52,Bromus rubens,15573,High,06/09/2021,249,5,Greenhouse Temperature Experiment,3,100,40,12,26,14,11,0.071,0.006772501,3.639984489,28.66985928,31.6705,invasive
97,Bromus rubens,15575,Low,06/09/2021,249,26,Greenhouse Temperature Experiment,1,40,40,12,16,14,13,0.082,0.006772501,3.639984489,25.57948924,27.0775,invasive
197,Bromus rubens,15598,Low,06/09/2021,249,10,Greenhouse Temperature Experiment,1,40,40,12,20,15,21,0.114,0.006772501,3.639984489,23.6620635,24.8238,invasive
42,Bromus rubens,15571,Low,06/09/2021,249,65,Greenhouse Temperature Experiment,1,40,40,12,18,13,9,0.183,0.006772501,3.639984489,26.34609939,27.454,invasive
46,Bromus rubens,15571,Low,06/09/2021,249,69,Greenhouse Temperature Experiment,1,40,40,12,16,18,20,0.239,0.006772501,3.639984489,26.34609939,27.454,invasive
260,Layia platyglossa,15573,High,30/05/2021,150,3,Greenhouse Temperature Experiment,3,100,40,12,5,14,16,0.276,0.006772501,3.639984489,26.03645136,28.4501,native
431,Phacelia tanacetifolia,15566,High,24/10/2021,297,34,Greenhouse Temperature Experiment,3,100,40,12,13,12,6,0.336,0.006772501,3.639984489,33.47691739,34.8482,native
28,Bromus rubens,15571,Low,06/09/2021,249,51,Greenhouse Temperature Experiment,1,40,40,12,14,14,13,0.429,0.006772501,3.639984489,26.34609939,27.454,invasive
484,Phacelia tanacetifolia,15573,High,24/10/2021,297,17,Greenhouse Temperature Experiment,3,100,40,12,12,12,9,0.457,0.006772501,3.639984489,28.56699116,30.0683,native
501,Phacelia tanacetifolia,15574,High,24/10/2021,297,57,Greenhouse Temperature Experiment,3,100,40,12,9,12,5,0.484,0.006772501,3.639984489,31.41014692,32.5624,native
481,Phacelia tanacetifolia,15573,High,24/10/2021,297,14,Greenhouse Temperature Experiment,3,100,40,12,22,12,7,1.267,0.006772501,3.639984489,28.56699116,30.0683,native
190,Bromus rubens,15598,Low,06/09/2021,249,3,Greenhouse Temperature Experiment,1,40,40,13,40,15,15,0.01,0.006772501,3.639984489,23.6620635,24.8238,invasive
208,Bromus rubens,15598,Low,06/09/2021,249,21,Greenhouse Temperature Experiment,1,40,40,13,36,17,12,0.208,0.006772501,3.639984489,23.6620635,24.8238,invasive
45,Bromus rubens,15571,Low,06/09/2021,249,68,Greenhouse Temperature Experiment,1,40,40,13,19,14,13,0.215,0.006772501,3.639984489,26.34609939,27.454,invasive
440,Phacelia tanacetifolia,15566,High,24/10/2021,297,43,Greenhouse Temperature Experiment,3,100,40,13,9,13,6,0.34,0.006772501,3.639984489,33.47691739,34.8482,native
207,Bromus rubens,15598,Low,06/09/2021,249,20,Greenhouse Temperature Experiment,1,40,40,14,9,16,10,0.166,0.006772501,3.639984489,23.6620635,24.8238,invasive
262,Layia platyglossa,15573,High,30/05/2021,150,5,Greenhouse Temperature Experiment,3,100,40,14,6,16,24,0.168,0.006772501,3.639984489,26.03645136,28.4501,native
146,Bromus rubens,15585,Medium,06/09/2021,249,6,Greenhouse Temperature Experiment,2,60,40,14,41,15,14,0.217,0.006772501,3.639984489,25.84534436,27.7558,invasive
112,Bromus rubens,15575,Low,06/09/2021,249,41,Greenhouse Temperature Experiment,1,40,40,14,23,16,14,0.273,0.006772501,3.639984489,25.57948924,27.0775,invasive
301,Layia platyglossa,15574,High,30/05/2021,150,67,Greenhouse Temperature Experiment,3,100,40,14,7,20,24,0.368,0.006772501,3.639984489,28.99218047,33.0537,native
30,Bromus rubens,15571,Low,06/09/2021,249,53,Greenhouse Temperature Experiment,1,40,40,14,15,14,6,0.379,0.006772501,3.639984489,26.34609939,27.454,invasive
48,Bromus rubens,15573,High,06/09/2021,249,1,Greenhouse Temperature Experiment,3,100,40,15,17,18,8,0.122,0.006772501,3.639984489,28.66985928,31.6705,invasive
395,Layia platyglossa,15593,Medium,30/05/2021,150,68,Greenhouse Temperature Experiment,2,60,40,15,4,18,30,0.269,0.006772501,3.639984489,24.66327817,26.3779,native
497,Phacelia tanacetifolia,15574,High,24/10/2021,297,53,Greenhouse Temperature Experiment,3,100,40,15,9,15,8,0.365,0.006772501,3.639984489,31.41014692,32.5624,native
485,Phacelia tanacetifolia,15573,High,24/10/2021,297,18,Greenhouse Temperature Experiment,3,100,40,15,14,15,5,0.551,0.006772501,3.639984489,28.56699116,30.0683,native
191,Bromus rubens,15598,Low,06/09/2021,249,4,Greenhouse Temperature Experiment,1,40,40,16,24,17,16,0.12,0.006772501,3.639984489,23.6620635,24.8238,invasive
117,Bromus rubens,15575,Low,06/09/2021,249,46,Greenhouse Temperature Experiment,1,40,40,16,12,16,13,0.139,0.006772501,3.639984489,25.57948924,27.0775,invasive
218,Layia platyglossa,15566,High,30/05/2021,150,31,Greenhouse Temperature Experiment,3,100,40,16,5,10,26,0.262,0.006772501,3.639984489,29.68450484,33.3795,native
47,Bromus rubens,15571,Low,06/09/2021,249,70,Greenhouse Temperature Experiment,1,40,40,16,24,16,15,0.264,0.006772501,3.639984489,26.34609939,27.454,invasive
38,Bromus rubens,15571,Low,06/09/2021,249,61,Greenhouse Temperature Experiment,1,40,40,16,20,16,15,0.37,0.006772501,3.639984489,26.34609939,27.454,invasive
394,Layia platyglossa,15593,Medium,30/05/2021,150,67,Greenhouse Temperature Experiment,2,60,40,16,6,17,22,0.494,0.006772501,3.639984489,24.66327817,26.3779,native
475,Phacelia tanacetifolia,15573,High,24/10/2021,297,8,Greenhouse Temperature Experiment,3,100,40,16,14,16,7,0.659,0.006772501,3.639984489,28.56699116,30.0683,native
480,Phacelia tanacetifolia,15573,High,24/10/2021,297,13,Greenhouse Temperature Experiment,3,100,40,16,10,16,8,0.685,0.006772501,3.639984489,28.56699116,30.0683,native
188,Bromus rubens,15598,Low,06/09/2021,249,1,Greenhouse Temperature Experiment,1,40,40,17,22,17,15,0.064,0.006772501,3.639984489,23.6620635,24.8238,invasive
203,Bromus rubens,15598,Low,06/09/2021,249,16,Greenhouse Temperature Experiment,1,40,40,17,28,20,20,0.087,0.006772501,3.639984489,23.6620635,24.8238,invasive
498,Phacelia tanacetifolia,15574,High,24/10/2021,297,54,Greenhouse Temperature Experiment,3,100,40,17,8,17,4,0.27,0.006772501,3.639984489,31.41014692,32.5624,native
430,Phacelia tanacetifolia,15566,High,24/10/2021,297,33,Greenhouse Temperature Experiment,3,100,40,17,9,17,12,0.399,0.006772501,3.639984489,33.47691739,34.8482,native
479,Phacelia tanacetifolia,15573,High,24/10/2021,297,12,Greenhouse Temperature Experiment,3,100,40,17,12,18,8,0.991,0.006772501,3.639984489,28.56699116,30.0683,native
426,Phacelia tanacetifolia,15566,High,24/10/2021,297,29,Greenhouse Temperature Experiment,3,100,40,17,12,17,9,1.076,0.006772501,3.639984489,33.47691739,34.8482,native
198,Bromus rubens,15598,Low,06/09/2021,249,11,Greenhouse Temperature Experiment,1,40,40,18,25,19,19,0.095,0.006772501,3.639984489,23.6620635,24.8238,invasive
508,Phacelia tanacetifolia,15574,High,24/10/2021,297,64,Greenhouse Temperature Experiment,3,100,40,18,12,18,5,0.276,0.006772501,3.639984489,31.41014692,32.5624,native
