calendar.date,julian.date,pot.ID,species,census,pendant.ID,table.ID,Lightbulb_strength,Factor,number.planted,number.germinated,soil.moisture,Mass
24/10/2021,297,12,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15585,2,60,Medium,40,30,12,0.523
24/10/2021,297,13,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15585,2,60,Medium,40,23,8,0.861
24/10/2021,297,14,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15585,2,60,Medium,40,22,7,0.751
24/10/2021,297,15,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15585,2,60,Medium,40,32,8,0.678
24/10/2021,297,16,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15585,2,60,Medium,40,28,14,0.457
24/10/2021,297,17,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15585,2,60,Medium,40,27,8,0.656
24/10/2021,297,18,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15585,2,60,Medium,40,26,8,0.728
24/10/2021,297,19,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15585,2,60,Medium,40,30,9,0.808
24/10/2021,297,20,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15585,2,60,Medium,40,26,22,0.554
24/10/2021,297,21,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15585,2,60,Medium,40,25,30,0.519
24/10/2021,297,22,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15585,2,60,Medium,40,21,15,0.461
24/10/2021,297,23,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15585,2,60,Medium,40,32,12,0.829
24/10/2021,297,24,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15583,2,60,Medium,40,20,16,0.823
24/10/2021,297,25,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15583,2,60,Medium,40,29,12,0.513
24/10/2021,297,26,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15583,2,60,Medium,40,29,17,0.472
24/10/2021,297,27,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15583,2,60,Medium,40,30,21,0.571
24/10/2021,297,28,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15583,2,60,Medium,40,26,21,0.439
24/10/2021,297,29,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15583,2,60,Medium,40,26,10,0.558
24/10/2021,297,30,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15583,2,60,Medium,40,31,13,0.408
24/10/2021,297,31,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15583,2,60,Medium,40,23,21,0.562
24/10/2021,297,32,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15583,2,60,Medium,40,27,16,0.615
24/10/2021,297,33,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15583,2,60,Medium,40,29,9,0.599
24/10/2021,297,34,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15583,2,60,Medium,40,29,4,0.886
24/10/2021,297,35,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15583,2,60,Medium,40,34,7,0.65
24/10/2021,297,36,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15583,2,60,Medium,40,35,22,0.637
24/10/2021,297,37,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15583,2,60,Medium,40,28,15,0.754
24/10/2021,297,38,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15583,2,60,Medium,40,20,14,1.174
24/10/2021,297,39,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15583,2,60,Medium,40,25,13,0.919
24/10/2021,297,40,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15583,2,60,Medium,40,28,12,0.815
24/10/2021,297,41,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15583,2,60,Medium,40,37,28,0.596
24/10/2021,297,42,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15583,2,60,Medium,40,34,27,0.625
24/10/2021,297,43,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15583,2,60,Medium,40,31,11,0.263
24/10/2021,297,44,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15583,2,60,Medium,40,32,14,0.701
24/10/2021,297,45,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15583,2,60,Medium,40,33,11,0.738
24/10/2021,297,46,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15583,2,60,Medium,40,33,25,0.854
24/10/2021,297,47,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15593,2,60,Medium,40,31,16,0.993
24/10/2021,297,48,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15593,2,60,Medium,40,25,16,0.689
24/10/2021,297,49,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15593,2,60,Medium,40,28,16,0.685
24/10/2021,297,50,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15593,2,60,Medium,40,33,13,0.623
24/10/2021,297,51,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15593,2,60,Medium,40,30,15,0.622
24/10/2021,297,52,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15593,2,60,Medium,40,19,23,0.337
24/10/2021,297,53,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15593,2,60,Medium,40,23,17,0.702
24/10/2021,297,54,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15593,2,60,Medium,40,28,20,0.559
24/10/2021,297,55,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15593,2,60,Medium,40,32,19,0.199
24/10/2021,297,56,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15593,2,60,Medium,40,33,24,0.372
24/10/2021,297,57,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15593,2,60,Medium,40,29,13,0.434
24/10/2021,297,58,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15593,2,60,Medium,40,24,14,0.482
24/10/2021,297,59,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15593,2,60,Medium,40,32,15,0.683
24/10/2021,297,60,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15593,2,60,Medium,40,24,27,0.304
24/10/2021,297,61,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15593,2,60,Medium,40,31,13,0.707
24/10/2021,297,62,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15593,2,60,Medium,40,27,8,0.254
24/10/2021,297,63,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15593,2,60,Medium,40,32,15,0.507
24/10/2021,297,64,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15593,2,60,Medium,40,31,14,0.309
24/10/2021,297,65,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15593,2,60,Medium,40,32,11,0.198
24/10/2021,297,66,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15593,2,60,Medium,40,26,8,0.545
24/10/2021,297,67,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15593,2,60,Medium,40,35,9,0.38
24/10/2021,297,68,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15593,2,60,Medium,40,34,14,0.481
24/10/2021,297,69,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15593,2,60,Medium,40,32,17,0.366
24/10/2021,297,70,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15593,2,60,Medium,40,34,15,0.291
24/10/2021,297,1,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15573,3,100,High,40,31,14,0.736
24/10/2021,297,2,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15573,3,100,High,40,24,11,0.789
24/10/2021,297,3,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15573,3,100,High,40,28,8,1.225
24/10/2021,297,4,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15573,3,100,High,40,23,9,1.668
24/10/2021,297,5,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15573,3,100,High,40,33,18,0.238
24/10/2021,297,6,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15573,3,100,High,40,30,24,0.23
24/10/2021,297,7,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15573,3,100,High,40,22,8,0.839
24/10/2021,297,8,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15573,3,100,High,40,16,7,0.659
24/10/2021,297,9,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15573,3,100,High,40,24,8,1.992
24/10/2021,297,10,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15573,3,100,High,40,23,7,0.918
24/10/2021,297,11,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15573,3,100,High,40,26,10,0.688
24/10/2021,297,12,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15573,3,100,High,40,18,8,0.991
24/10/2021,297,13,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15573,3,100,High,40,16,8,0.685
24/10/2021,297,14,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15573,3,100,High,40,12,7,1.267
24/10/2021,297,15,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15573,3,100,High,40,11,9,0.815
24/10/2021,297,16,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15573,3,100,High,40,22,13,1.398
24/10/2021,297,17,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15573,3,100,High,40,12,9,0.457
24/10/2021,297,18,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15573,3,100,High,40,15,5,0.551
24/10/2021,297,19,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15573,3,100,High,40,26,7,0.654
24/10/2021,297,20,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15573,3,100,High,40,23,6,1.605
24/10/2021,297,21,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15573,3,100,High,40,34,8,1.38
24/10/2021,297,22,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15573,3,100,High,40,30,6,1.32
24/10/2021,297,23,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15573,3,100,High,40,26,6,0.547
24/10/2021,297,24,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15566,3,100,High,40,32,4,0.979
24/10/2021,297,25,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15566,3,100,High,40,29,5,2.004
24/10/2021,297,26,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15566,3,100,High,40,10,19,0.016
24/10/2021,297,27,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15566,3,100,High,40,24,8,1.122
24/10/2021,297,28,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15566,3,100,High,40,18,6,0.76
24/10/2021,297,29,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15566,3,100,High,40,17,9,1.076
24/10/2021,297,30,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15566,3,100,High,40,32,7,0.926
24/10/2021,297,31,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15566,3,100,High,40,32,11,0.782
24/10/2021,297,32,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15566,3,100,High,40,21,7,0.611
24/10/2021,297,33,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15566,3,100,High,40,17,12,0.399
24/10/2021,297,34,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15566,3,100,High,40,12,6,0.336
24/10/2021,297,35,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15566,3,100,High,40,29,5,0.469
24/10/2021,297,36,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15566,3,100,High,40,35,8,1.086
24/10/2021,297,37,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15566,3,100,High,40,27,11,0.855
24/10/2021,297,38,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15566,3,100,High,40,22,9,0.244
24/10/2021,297,39,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15566,3,100,High,40,20,6,0.378
24/10/2021,297,40,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15566,3,100,High,40,34,10,0.45
24/10/2021,297,41,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15566,3,100,High,40,35,11,1.072
24/10/2021,297,42,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15566,3,100,High,40,31,11,0.429
24/10/2021,297,43,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15566,3,100,High,40,13,6,0.34
24/10/2021,297,44,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15566,3,100,High,40,29,7,0.396
24/10/2021,297,45,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15566,3,100,High,40,30,8,0.595
24/10/2021,297,46,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15566,3,100,High,40,28,7,0.548
24/10/2021,297,47,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15574,3,100,High,40,27,8,0.774
24/10/2021,297,48,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15574,3,100,High,40,25,8,0.553
24/10/2021,297,49,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15574,3,100,High,40,31,8,0.381
24/10/2021,297,50,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15574,3,100,High,40,31,7,2.465
24/10/2021,297,51,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15574,3,100,High,40,28,3,0.854
24/10/2021,297,52,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15574,3,100,High,40,25,8,0.439
24/10/2021,297,53,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15574,3,100,High,40,15,8,0.365
24/10/2021,297,54,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15574,3,100,High,40,17,4,0.27
24/10/2021,297,55,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15574,3,100,High,40,27,5,1.143
24/10/2021,297,56,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15574,3,100,High,40,26,7,0.396
24/10/2021,297,57,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15574,3,100,High,40,12,5,0.484
24/10/2021,297,58,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15574,3,100,High,40,7,12,0.062
24/10/2021,297,59,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15574,3,100,High,40,21,7,0.494
24/10/2021,297,60,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15574,3,100,High,40,29,7,0.66
24/10/2021,297,61,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15574,3,100,High,40,29,7,1.041
24/10/2021,297,62,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15574,3,100,High,40,8,6,0.251
24/10/2021,297,63,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15574,3,100,High,40,10,5,0.412
24/10/2021,297,64,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15574,3,100,High,40,18,5,0.276
24/10/2021,297,65,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15574,3,100,High,40,32,9,0.459
24/10/2021,297,66,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15574,3,100,High,40,22,9,0.869
24/10/2021,297,67,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15574,3,100,High,40,20,6,0.753
24/10/2021,297,68,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15574,3,100,High,40,29,9,0.302
24/10/2021,297,69,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15574,3,100,High,40,31,8,0.57
24/10/2021,297,70,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15574,3,100,High,40,31,7,0.728
18/07/2021,199,1,Salvia columbariae,Greenhouse Temperature Experiment,15598,1,40,Low,40,8,30,0.113
18/07/2021,199,2,Salvia columbariae,Greenhouse Temperature Experiment,15598,1,40,Low,40,6,31,0.001
18/07/2021,199,3,Salvia columbariae,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,24,0
18/07/2021,199,4,Salvia columbariae,Greenhouse Temperature Experiment,15598,1,40,Low,40,2,21,0.177
18/07/2021,199,5,Salvia columbariae,Greenhouse Temperature Experiment,15598,1,40,Low,40,1,22,0.084
18/07/2021,199,6,Salvia columbariae,Greenhouse Temperature Experiment,15598,1,40,Low,40,2,24,0.103
18/07/2021,199,7,Salvia columbariae,Greenhouse Temperature Experiment,15598,1,40,Low,40,2,21,0.001
18/07/2021,199,8,Salvia columbariae,Greenhouse Temperature Experiment,15598,1,40,Low,40,2,15,0.001
18/07/2021,199,9,Salvia columbariae,Greenhouse Temperature Experiment,15598,1,40,Low,40,1,18,0.002
18/07/2021,199,10,Salvia columbariae,Greenhouse Temperature Experiment,15598,1,40,Low,40,1,14,0.08
18/07/2021,199,11,Salvia columbariae,Greenhouse Temperature Experiment,15598,1,40,Low,40,1,24,0.063
18/07/2021,199,12,Salvia columbariae,Greenhouse Temperature Experiment,15598,1,40,Low,40,1,9,0.001
18/07/2021,199,13,Salvia columbariae,Greenhouse Temperature Experiment,15598,1,40,Low,40,1,15,0.04
18/07/2021,199,14,Salvia columbariae,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,8,0
18/07/2021,199,15,Salvia columbariae,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,9,0
18/07/2021,199,16,Salvia columbariae,Greenhouse Temperature Experiment,15598,1,40,Low,40,4,14,0.01
18/07/2021,199,17,Salvia columbariae,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,13,0
18/07/2021,199,18,Salvia columbariae,Greenhouse Temperature Experiment,15598,1,40,Low,40,1,9,0.001
18/07/2021,199,19,Salvia columbariae,Greenhouse Temperature Experiment,15598,1,40,Low,40,2,18,0.065
18/07/2021,199,20,Salvia columbariae,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,21,0
18/07/2021,199,21,Salvia columbariae,Greenhouse Temperature Experiment,15598,1,40,Low,40,2,13,0.036
18/07/2021,199,22,Salvia columbariae,Greenhouse Temperature Experiment,15598,1,40,Low,40,1,13,0.001
18/07/2021,199,23,Salvia columbariae,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,14,0
18/07/2021,199,24,Salvia columbariae,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,13,0
18/07/2021,199,25,Salvia columbariae,Greenhouse Temperature Experiment,15575,1,40,Low,40,1,9,0.001
18/07/2021,199,26,Salvia columbariae,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,11,0
18/07/2021,199,27,Salvia columbariae,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,9,0
18/07/2021,199,28,Salvia columbariae,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,9,0
18/07/2021,199,29,Salvia columbariae,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,12,0
18/07/2021,199,30,Salvia columbariae,Greenhouse Temperature Experiment,15575,1,40,Low,40,1,11,0.001
18/07/2021,199,31,Salvia columbariae,Greenhouse Temperature Experiment,15575,1,40,Low,40,3,9,0.001
18/07/2021,199,32,Salvia columbariae,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,11,0
18/07/2021,199,33,Salvia columbariae,Greenhouse Temperature Experiment,15575,1,40,Low,40,2,9,0.185
18/07/2021,199,34,Salvia columbariae,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,8,0
18/07/2021,199,35,Salvia columbariae,Greenhouse Temperature Experiment,15575,1,40,Low,40,1,11,0.016
18/07/2021,199,36,Salvia columbariae,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,9,0
18/07/2021,199,37,Salvia columbariae,Greenhouse Temperature Experiment,15575,1,40,Low,40,1,12,0.168
18/07/2021,199,38,Salvia columbariae,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,13,0
18/07/2021,199,39,Salvia columbariae,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,10,0
18/07/2021,199,40,Salvia columbariae,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,8,0
18/07/2021,199,41,Salvia columbariae,Greenhouse Temperature Experiment,15575,1,40,Low,40,1,13,0.349
18/07/2021,199,42,Salvia columbariae,Greenhouse Temperature Experiment,15575,1,40,Low,40,2,11,0.192
18/07/2021,199,43,Salvia columbariae,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,11,0
18/07/2021,199,44,Salvia columbariae,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,13,0
18/07/2021,199,45,Salvia columbariae,Greenhouse Temperature Experiment,15575,1,40,Low,40,1,12,0.005
18/07/2021,199,46,Salvia columbariae,Greenhouse Temperature Experiment,15575,1,40,Low,40,1,14,0.014
18/07/2021,199,47,Salvia columbariae,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,8,0
18/07/2021,199,48,Salvia columbariae,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,14,0
18/07/2021,199,49,Salvia columbariae,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,11,0
18/07/2021,199,50,Salvia columbariae,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,13,0
18/07/2021,199,51,Salvia columbariae,Greenhouse Temperature Experiment,15571,1,40,Low,40,2,9,0.058
18/07/2021,199,52,Salvia columbariae,Greenhouse Temperature Experiment,15571,1,40,Low,40,2,7,0.008
18/07/2021,199,53,Salvia columbariae,Greenhouse Temperature Experiment,15571,1,40,Low,40,4,8,0.067
18/07/2021,199,54,Salvia columbariae,Greenhouse Temperature Experiment,15571,1,40,Low,40,1,13,0.116
18/07/2021,199,55,Salvia columbariae,Greenhouse Temperature Experiment,15571,1,40,Low,40,1,11,0.074
18/07/2021,199,56,Salvia columbariae,Greenhouse Temperature Experiment,15571,1,40,Low,40,1,10,0.292
18/07/2021,199,57,Salvia columbariae,Greenhouse Temperature Experiment,15571,1,40,Low,40,1,9,0.242
18/07/2021,199,58,Salvia columbariae,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,9,0
18/07/2021,199,59,Salvia columbariae,Greenhouse Temperature Experiment,15571,1,40,Low,40,1,13,0.111
18/07/2021,199,60,Salvia columbariae,Greenhouse Temperature Experiment,15571,1,40,Low,40,1,9,0.123
18/07/2021,199,61,Salvia columbariae,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,18,0
18/07/2021,199,62,Salvia columbariae,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,13,0
18/07/2021,199,63,Salvia columbariae,Greenhouse Temperature Experiment,15571,1,40,Low,40,1,13,0.147
18/07/2021,199,64,Salvia columbariae,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,12,0
18/07/2021,199,65,Salvia columbariae,Greenhouse Temperature Experiment,15571,1,40,Low,40,1,12,0.271
18/07/2021,199,66,Salvia columbariae,Greenhouse Temperature Experiment,15571,1,40,Low,40,7,12,0.17
18/07/2021,199,67,Salvia columbariae,Greenhouse Temperature Experiment,15571,1,40,Low,40,3,13,0.044
18/07/2021,199,68,Salvia columbariae,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,11,0
18/07/2021,199,69,Salvia columbariae,Greenhouse Temperature Experiment,15571,1,40,Low,40,1,10,0.153
18/07/2021,199,70,Salvia columbariae,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,21,0
18/07/2021,199,1,Salvia columbariae,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,32,0
18/07/2021,199,2,Salvia columbariae,Greenhouse Temperature Experiment,15585,2,60,Medium,40,1,25,0.252
18/07/2021,199,3,Salvia columbariae,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,24,0
18/07/2021,199,4,Salvia columbariae,Greenhouse Temperature Experiment,15585,2,60,Medium,40,5,27,0.325
18/07/2021,199,5,Salvia columbariae,Greenhouse Temperature Experiment,15585,2,60,Medium,40,4,24,0.059
18/07/2021,199,6,Salvia columbariae,Greenhouse Temperature Experiment,15585,2,60,Medium,40,2,13,0.057
18/07/2021,199,7,Salvia columbariae,Greenhouse Temperature Experiment,15585,2,60,Medium,40,3,9,0.032
18/07/2021,199,8,Salvia columbariae,Greenhouse Temperature Experiment,15585,2,60,Medium,40,1,20,0.121
18/07/2021,199,9,Salvia columbariae,Greenhouse Temperature Experiment,15585,2,60,Medium,40,1,17,0.465
18/07/2021,199,10,Salvia columbariae,Greenhouse Temperature Experiment,15585,2,60,Medium,40,1,20,0.086
18/07/2021,199,11,Salvia columbariae,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,14,0
18/07/2021,199,12,Salvia columbariae,Greenhouse Temperature Experiment,15585,2,60,Medium,40,1,10,0.138
18/07/2021,199,13,Salvia columbariae,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,14,0
18/07/2021,199,14,Salvia columbariae,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,12,0
18/07/2021,199,15,Salvia columbariae,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,19,0
18/07/2021,199,16,Salvia columbariae,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,15,0
18/07/2021,199,17,Salvia columbariae,Greenhouse Temperature Experiment,15585,2,60,Medium,40,1,13,0.161
18/07/2021,199,18,Salvia columbariae,Greenhouse Temperature Experiment,15585,2,60,Medium,40,2,12,0.181
18/07/2021,199,19,Salvia columbariae,Greenhouse Temperature Experiment,15585,2,60,Medium,40,1,7,0.018
18/07/2021,199,20,Salvia columbariae,Greenhouse Temperature Experiment,15585,2,60,Medium,40,2,9,0.016
18/07/2021,199,21,Salvia columbariae,Greenhouse Temperature Experiment,15585,2,60,Medium,40,1,17,0.114
18/07/2021,199,22,Salvia columbariae,Greenhouse Temperature Experiment,15585,2,60,Medium,40,1,12,0.037
18/07/2021,199,23,Salvia columbariae,Greenhouse Temperature Experiment,15585,2,60,Medium,40,1,14,0.144
18/07/2021,199,24,Salvia columbariae,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,13,0
18/07/2021,199,25,Salvia columbariae,Greenhouse Temperature Experiment,15583,2,60,Medium,40,1,14,0.051
18/07/2021,199,26,Salvia columbariae,Greenhouse Temperature Experiment,15583,2,60,Medium,40,3,10,0.065
18/07/2021,199,27,Salvia columbariae,Greenhouse Temperature Experiment,15583,2,60,Medium,40,2,11,0.096
18/07/2021,199,28,Salvia columbariae,Greenhouse Temperature Experiment,15583,2,60,Medium,40,3,8,0.155
18/07/2021,199,29,Salvia columbariae,Greenhouse Temperature Experiment,15583,2,60,Medium,40,1,11,0.02
18/07/2021,199,30,Salvia columbariae,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,11,0
18/07/2021,199,31,Salvia columbariae,Greenhouse Temperature Experiment,15583,2,60,Medium,40,2,14,0.103
18/07/2021,199,32,Salvia columbariae,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,15,0
18/07/2021,199,33,Salvia columbariae,Greenhouse Temperature Experiment,15583,2,60,Medium,40,2,9,0.093
18/07/2021,199,34,Salvia columbariae,Greenhouse Temperature Experiment,15583,2,60,Medium,40,2,13,0.191
18/07/2021,199,35,Salvia columbariae,Greenhouse Temperature Experiment,15583,2,60,Medium,40,2,13,0.211
18/07/2021,199,36,Salvia columbariae,Greenhouse Temperature Experiment,15583,2,60,Medium,40,3,13,0.172
18/07/2021,199,37,Salvia columbariae,Greenhouse Temperature Experiment,15583,2,60,Medium,40,1,13,0.101
18/07/2021,199,38,Salvia columbariae,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,12,0
18/07/2021,199,39,Salvia columbariae,Greenhouse Temperature Experiment,15583,2,60,Medium,40,2,12,0.159
18/07/2021,199,40,Salvia columbariae,Greenhouse Temperature Experiment,15583,2,60,Medium,40,3,13,0.127
18/07/2021,199,41,Salvia columbariae,Greenhouse Temperature Experiment,15583,2,60,Medium,40,2,17,0.139
18/07/2021,199,42,Salvia columbariae,Greenhouse Temperature Experiment,15583,2,60,Medium,40,1,9,0.227
18/07/2021,199,43,Salvia columbariae,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,9,0
18/07/2021,199,44,Salvia columbariae,Greenhouse Temperature Experiment,15583,2,60,Medium,40,1,10,0.016
18/07/2021,199,45,Salvia columbariae,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,8,0
